longitude,latitude,scientific_name,year,month,day,taxon_key,dataset_key
95.730065,27.373629,Trachypithecus pileatus,2023.0,4.0,22.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.705308,24.300822,Trachypithecus pileatus,2023.0,4.0,23.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.706599,27.364048,Trachypithecus pileatus,2023.0,5.0,25.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.688844,27.307717,Trachypithecus pileatus,2023.0,5.0,25.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.716046,27.213232,Trachypithecus pileatus,2023.0,5.0,25.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.769862,27.269044,Trachypithecus pileatus,2023.0,5.0,25.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.600249,27.256736,Trachypithecus pileatus,2023.0,5.0,25.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.706361,27.397964,Trachypithecus pileatus,2023.0,5.0,25.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.716552,27.244322,Trachypithecus pileatus,2023.0,5.0,25.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.13493,26.765868,Trachypithecus pileatus,2023.0,5.0,2.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.652697,27.270556,Trachypithecus pileatus,2023.0,6.0,8.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.723081,27.388744,Trachypithecus pileatus,2023.0,6.0,8.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.727595,27.248409,Trachypithecus pileatus,2023.0,6.0,8.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.644796,27.388373,Trachypithecus pileatus,2023.0,6.0,8.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.644067,27.206141,Trachypithecus pileatus,2023.0,6.0,8.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.605539,27.204614,Trachypithecus pileatus,2023.0,6.0,8.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.428326,27.217594,Trachypithecus pileatus,2023.0,8.0,27.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.402748,27.252851,Trachypithecus pileatus,2023.0,8.0,27.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.678667,24.24222,Trachypithecus pileatus,2023.0,8.0,23.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.426418,27.263381,Trachypithecus pileatus,2023.0,8.0,27.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.476019,27.392529,Trachypithecus pileatus,2023.0,8.0,27.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.435745,27.215097,Trachypithecus pileatus,2023.0,8.0,27.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.66359,24.245101,Trachypithecus pileatus,2023.0,8.0,23.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.832142,24.991941,Trachypithecus pileatus,2023.0,9.0,21.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.219598,23.265157,Trachypithecus pileatus,2023.0,9.0,28.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
92.112086,21.52946,Trachypithecus pileatus,2023.0,9.0,23.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.426956,24.175046,Trachypithecus pileatus,2023.0,10.0,24.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.418126,24.12497,Trachypithecus pileatus,2023.0,10.0,22.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.571031,24.186975,Trachypithecus pileatus,2023.0,10.0,22.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.411992,24.143858,Trachypithecus pileatus,2022.0,2.0,3.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.722675,24.275085,Trachypithecus pileatus,2022.0,2.0,18.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
92.201274,22.119017,Trachypithecus pileatus,2022.0,2.0,10.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.72,24.32,Trachypithecus pileatus,2022.0,3.0,5.0,2436538,d8cd16ba-bb74-4420-821e-083f2bac17c2
91.098618,26.687708,Trachypithecus pileatus,2022.0,3.0,3.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
94.35361,26.662599,Trachypithecus pileatus,2022.0,4.0,16.0,2436538,c6b86c40-ff71-4e5e-902c-111f400d0d56
95.42687,27.361018,Trachypithecus pileatus,2022.0,5.0,24.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.492724,23.491025,Trachypithecus pileatus,2022.0,5.0,15.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
89.890892,24.33917,Trachypithecus pileatus,2022.0,8.0,24.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.479047,24.040856,Trachypithecus pileatus,2021.0,3.0,6.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
90.92893,26.762985,Trachypithecus pileatus,2021.0,3.0,18.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.58121,24.093501,Trachypithecus pileatus,2021.0,3.0,6.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.434464,24.104962,Trachypithecus pileatus,2021.0,3.0,6.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.126768,27.245137,Trachypithecus pileatus,2021.0,3.0,20.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.794261,24.383341,Trachypithecus pileatus,2021.0,3.0,6.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.049646,26.710756,Trachypithecus pileatus,2021.0,4.0,2.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.161671,26.731131,Trachypithecus pileatus,2021.0,4.0,2.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.010109,26.707759,Trachypithecus pileatus,2021.0,4.0,2.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.070421,26.637664,Trachypithecus pileatus,2021.0,4.0,2.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.434957,24.104487,Trachypithecus pileatus,2021.0,5.0,29.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.409101,24.013499,Trachypithecus pileatus,2021.0,5.0,29.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.503507,24.173326,Trachypithecus pileatus,2021.0,5.0,31.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
94.357213,26.725366,Trachypithecus pileatus,2021.0,10.0,30.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
94.240849,26.799871,Trachypithecus pileatus,2021.0,10.0,30.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
94.205738,26.678856,Trachypithecus pileatus,2021.0,10.0,30.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
94.323834,26.730561,Trachypithecus pileatus,2021.0,10.0,30.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.168563,26.721805,Trachypithecus pileatus,2021.0,11.0,3.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.40102,24.106432,Trachypithecus pileatus,2021.0,12.0,3.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.540788,27.201567,Trachypithecus pileatus,2021.0,12.0,4.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.542026,27.373216,Trachypithecus pileatus,2021.0,12.0,4.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.518643,27.287518,Trachypithecus pileatus,2021.0,12.0,4.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.621943,24.071987,Trachypithecus pileatus,2021.0,12.0,20.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.461933,24.122404,Trachypithecus pileatus,2020.0,1.0,28.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
90.951266,26.707978,Trachypithecus pileatus,2020.0,1.0,31.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.432189,24.054198,Trachypithecus pileatus,2020.0,8.0,24.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.548126,27.22997,Trachypithecus pileatus,2020.0,9.0,7.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.548797,27.261538,Trachypithecus pileatus,2020.0,9.0,7.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.542894,27.348309,Trachypithecus pileatus,2020.0,9.0,7.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
94.315786,26.720449,Trachypithecus pileatus,2020.0,10.0,5.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.582074,24.236548,Trachypithecus pileatus,2020.0,12.0,2.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.4193,24.160933,Trachypithecus pileatus,2020.0,12.0,2.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
92.727961,26.15519,Trachypithecus pileatus,2020.0,12.0,31.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.639489,24.246044,Trachypithecus pileatus,2019.0,1.0,17.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.559491,26.918646,Trachypithecus pileatus,2019.0,4.0,3.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.405251,26.817758,Trachypithecus pileatus,2019.0,4.0,3.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.382876,27.206169,Trachypithecus pileatus,2019.0,4.0,5.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.191124,27.262927,Trachypithecus pileatus,2019.0,4.0,8.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.592699,27.020581,Trachypithecus pileatus,2019.0,4.0,4.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.510442,27.192566,Trachypithecus pileatus,2019.0,4.0,4.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
94.279454,26.777245,Trachypithecus pileatus,2019.0,5.0,26.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
94.351769,26.780294,Trachypithecus pileatus,2019.0,5.0,27.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.690938,27.102485,Trachypithecus pileatus,2019.0,9.0,29.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.608337,27.156998,Trachypithecus pileatus,2019.0,9.0,29.0,2436538,926f3dd4-89d9-4cbd-8ed7-32fb6fcfa861
91.000605,26.658644,Trachypithecus pileatus,2019.0,10.0,31.0,2436538,c6b86c40-ff71-4e5e-902c-111f400d0d56
90.957592,26.781984,Trachypithecus pileatus,2019.0,10.0,31.0,2436538,c6b86c40-ff71-4e5e-902c-111f400d0d56
90.9576,26.782,Trachypithecus pileatus,2019.0,10.0,29.0,2436538,c6b86c40-ff71-4e5e-902c-111f400d0d56
91.001131,26.659423,Trachypithecus pileatus,2019.0,12.0,23.0,2436538,c6b86c40-ff71-4e5e-902c-111f400d0d56
91.169321,26.892207,Trachypithecus pileatus,2018.0,2.0,3.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.001129,26.659422,Trachypithecus pileatus,2018.0,3.0,17.0,2436538,c6b86c40-ff71-4e5e-902c-111f400d0d56
91.471012,27.24679,Trachypithecus pileatus,2018.0,3.0,24.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
94.375827,26.7309,Trachypithecus pileatus,2018.0,3.0,16.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.560558,27.416703,Trachypithecus pileatus,2018.0,4.0,13.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.352617,27.183048,Trachypithecus pileatus,2018.0,4.0,6.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
92.073119,26.897619,Trachypithecus pileatus,2018.0,4.0,13.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.85038,27.039332,Trachypithecus pileatus,2018.0,4.0,18.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
93.724456,25.988622,Trachypithecus pileatus,2018.0,4.0,1.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
90.981788,26.79088,Trachypithecus pileatus,2018.0,6.0,24.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
94.32826,26.651571,Trachypithecus pileatus,2018.0,9.0,20.0,2436538,c6b86c40-ff71-4e5e-902c-111f400d0d56
92.711811,24.69355,Trachypithecus pileatus,2018.0,9.0,29.0,2436538,c6b86c40-ff71-4e5e-902c-111f400d0d56
94.384746,26.69297,Trachypithecus pileatus,2018.0,9.0,27.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
92.246253,24.259821,Trachypithecus pileatus,2018.0,11.0,8.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
92.355093,24.291074,Trachypithecus pileatus,2018.0,11.0,8.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.286778,23.831457,Trachypithecus pileatus,2018.0,12.0,20.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
94.203158,26.783577,Trachypithecus pileatus,2018.0,12.0,1.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
94.305926,26.659209,Trachypithecus pileatus,2017.0,1.0,22.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.449975,27.36126,Trachypithecus pileatus,2017.0,1.0,26.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
93.111057,26.450015,Trachypithecus pileatus,2017.0,2.0,3.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.526109,26.967981,Trachypithecus pileatus,2017.0,3.0,31.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.790904,26.675775,Trachypithecus pileatus,2017.0,3.0,8.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.273339,26.806716,Trachypithecus pileatus,2017.0,3.0,16.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
94.270305,26.689064,Trachypithecus pileatus,2017.0,3.0,22.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.151194,27.212744,Trachypithecus pileatus,2017.0,4.0,5.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.110825,27.341492,Trachypithecus pileatus,2017.0,7.0,10.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
90.140633,24.643719,Trachypithecus pileatus,2017.0,8.0,30.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
90.943848,27.311466,Trachypithecus pileatus,2017.0,9.0,4.0,2436538,926f3dd4-89d9-4cbd-8ed7-32fb6fcfa861
94.3411,26.689423,Trachypithecus pileatus,2017.0,10.0,31.0,2436538,c6b86c40-ff71-4e5e-902c-111f400d0d56
94.341103,26.689423,Trachypithecus pileatus,2017.0,10.0,31.0,2436538,c6b86c40-ff71-4e5e-902c-111f400d0d56
93.598429,26.369984,Trachypithecus pileatus,2017.0,12.0,23.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
94.202583,26.746521,Trachypithecus pileatus,2017.0,12.0,23.0,2436538,c6b86c40-ff71-4e5e-902c-111f400d0d56
94.242797,26.645523,Trachypithecus pileatus,2017.0,12.0,23.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
94.251704,26.68596,Trachypithecus pileatus,2017.0,12.0,23.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
94.250418,26.648235,Trachypithecus pileatus,2017.0,12.0,23.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.176102,27.664921,Trachypithecus pileatus,2016.0,1.0,23.0,2436538,926f3dd4-89d9-4cbd-8ed7-32fb6fcfa861
91.020325,26.745993,Trachypithecus pileatus,2016.0,3.0,19.0,2436538,c6b86c40-ff71-4e5e-902c-111f400d0d56
91.540288,26.830914,Trachypithecus pileatus,2016.0,3.0,22.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.681787,24.201895,Trachypithecus pileatus,2016.0,7.0,17.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.409541,27.29432,Trachypithecus pileatus,2016.0,11.0,27.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.414673,27.271062,Trachypithecus pileatus,2016.0,11.0,13.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.57792,27.399202,Trachypithecus pileatus,2016.0,11.0,13.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
93.623855,25.965494,Trachypithecus pileatus,2016.0,11.0,1.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
94.357704,26.785929,Trachypithecus pileatus,2016.0,11.0,2.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
96.573542,27.435225,Trachypithecus pileatus,2016.0,12.0,10.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
95.55128,27.207378,Trachypithecus pileatus,2016.0,12.0,27.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
94.345652,26.610947,Trachypithecus pileatus,2015.0,2.0,16.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
94.360624,26.708699,Trachypithecus pileatus,2015.0,3.0,12.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
94.220336,26.647741,Trachypithecus pileatus,2015.0,3.0,11.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.484672,26.921208,Trachypithecus pileatus,2015.0,3.0,23.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.481817,26.941839,Trachypithecus pileatus,2015.0,3.0,24.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.138344,27.318687,Trachypithecus pileatus,2015.0,4.0,1.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.113488,27.311541,Trachypithecus pileatus,2015.0,4.0,1.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.148574,26.782673,Trachypithecus pileatus,2015.0,5.0,2.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
94.347208,26.632312,Trachypithecus pileatus,2015.0,5.0,8.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.122929,26.735708,Trachypithecus pileatus,2015.0,10.0,3.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.125845,26.673981,Trachypithecus pileatus,2015.0,10.0,3.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
94.335136,26.683048,Trachypithecus pileatus,2015.0,12.0,4.0,2436538,c6b86c40-ff71-4e5e-902c-111f400d0d56
91.526393,26.889275,Trachypithecus pileatus,2014.0,2.0,22.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
91.183379,26.691907,Trachypithecus pileatus,2014.0,3.0,20.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
93.443343,26.58244,Trachypithecus pileatus,2014.0,3.0,12.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
92.04835,22.501927,Trachypithecus pileatus,2014.0,5.0,23.0,2436538,50c9509d-22c7-4a22-a47d-8c48425ef4a7
